dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual_sum,registered_sum,cnt_sum
2012-06-15,summer,2012,June,23,not holiday,Friday,workingday,clear,0.62,0.6212,0.53,0.2537,46,176,222,1563,6102,7665
2012-06-16,summer,2012,June,0,not holiday,Saturday,not workingday,clear,0.58,0.5455,0.56,0.1343,25,112,137,2963,4739,7702
2012-06-16,summer,2012,June,1,not holiday,Saturday,not workingday,clear,0.56,0.5303,0.56,0.0,16,79,95,2963,4739,7702
2012-06-16,summer,2012,June,2,not holiday,Saturday,not workingday,clear,0.58,0.5455,0.53,0.0,12,55,67,2963,4739,7702
2012-06-16,summer,2012,June,3,not holiday,Saturday,not workingday,clear,0.56,0.5303,0.6,0.0896,8,19,27,2963,4739,7702
2012-06-16,summer,2012,June,4,not holiday,Saturday,not workingday,clear,0.54,0.5152,0.68,0.1343,3,5,8,2963,4739,7702
2012-06-16,summer,2012,June,5,not holiday,Saturday,not workingday,clear,0.54,0.5152,0.68,0.1045,2,21,23,2963,4739,7702
2012-06-16,summer,2012,June,6,not holiday,Saturday,not workingday,clear,0.54,0.5152,0.68,0.194,11,36,47,2963,4739,7702
2012-06-16,summer,2012,June,7,not holiday,Saturday,not workingday,clear,0.54,0.5152,0.68,0.194,10,68,78,2963,4739,7702
2012-06-16,summer,2012,June,8,not holiday,Saturday,not workingday,clear,0.58,0.5455,0.64,0.1642,47,157,204,2963,4739,7702
2012-06-16,summer,2012,June,9,not holiday,Saturday,not workingday,clear,0.6,0.6061,0.6,0.0896,88,279,367,2963,4739,7702
2012-06-16,summer,2012,June,10,not holiday,Saturday,not workingday,clear,0.64,0.6212,0.47,0.194,139,296,435,2963,4739,7702
2012-06-16,summer,2012,June,11,not holiday,Saturday,not workingday,clear,0.66,0.6212,0.39,0.1642,213,353,566,2963,4739,7702
2012-06-16,summer,2012,June,12,not holiday,Saturday,not workingday,clear,0.68,0.6364,0.41,0.1045,254,349,603,2963,4739,7702
2012-06-16,summer,2012,June,13,not holiday,Saturday,not workingday,clear,0.72,0.6515,0.34,0.1642,293,324,617,2963,4739,7702
2012-06-16,summer,2012,June,14,not holiday,Saturday,not workingday,clear,0.72,0.6515,0.37,0.2239,264,309,573,2963,4739,7702
2012-06-16,summer,2012,June,15,not holiday,Saturday,not workingday,clear,0.74,0.6515,0.35,0.2537,295,288,583,2963,4739,7702
2012-06-16,summer,2012,June,16,not holiday,Saturday,not workingday,mist,0.72,0.6515,0.37,0.1045,238,304,542,2963,4739,7702
2012-06-16,summer,2012,June,17,not holiday,Saturday,not workingday,mist,0.72,0.6515,0.37,0.2537,244,349,593,2963,4739,7702
2012-06-16,summer,2012,June,18,not holiday,Saturday,not workingday,mist,0.72,0.6515,0.37,0.2239,256,315,571,2963,4739,7702
2012-06-16,summer,2012,June,19,not holiday,Saturday,not workingday,mist,0.7,0.6364,0.42,0.194,184,277,461,2963,4739,7702
2012-06-16,summer,2012,June,20,not holiday,Saturday,not workingday,mist,0.66,0.6212,0.47,0.194,123,229,352,2963,4739,7702
2012-06-16,summer,2012,June,21,not holiday,Saturday,not workingday,mist,0.64,0.6212,0.5,0.2239,98,192,290,2963,4739,7702
2012-06-16,summer,2012,June,22,not holiday,Saturday,not workingday,clear,0.62,0.6212,0.53,0.2985,91,189,280,2963,4739,7702
2012-06-16,summer,2012,June,23,not holiday,Saturday,not workingday,clear,0.6,0.6212,0.53,0.2985,49,134,183,2963,4739,7702
2012-06-17,summer,2012,June,0,not holiday,Sunday,not workingday,clear,0.56,0.5303,0.56,0.1343,31,117,148,2634,4344,6978
2012-06-17,summer,2012,June,1,not holiday,Sunday,not workingday,clear,0.56,0.5303,0.6,0.1642,21,67,88,2634,4344,6978
2012-06-17,summer,2012,June,2,not holiday,Sunday,not workingday,clear,0.56,0.5303,0.56,0.0896,19,55,74,2634,4344,6978
2012-06-17,summer,2012,June,3,not holiday,Sunday,not workingday,clear,0.54,0.5152,0.64,0.1045,6,22,28,2634,4344,6978
2012-06-17,summer,2012,June,4,not holiday,Sunday,not workingday,clear,0.54,0.5152,0.64,0.0896,2,16,18,2634,4344,6978
2012-06-17,summer,2012,June,5,not holiday,Sunday,not workingday,clear,0.54,0.5152,0.68,0.1343,4,13,17,2634,4344,6978
2012-06-17,summer,2012,June,6,not holiday,Sunday,not workingday,clear,0.52,0.5,0.72,0.1045,7,16,23,2634,4344,6978
2012-06-17,summer,2012,June,7,not holiday,Sunday,not workingday,clear,0.52,0.5,0.72,0.0896,18,30,48,2634,4344,6978
2012-06-17,summer,2012,June,8,not holiday,Sunday,not workingday,clear,0.56,0.5303,0.68,0.2537,24,95,119,2634,4344,6978
2012-06-17,summer,2012,June,9,not holiday,Sunday,not workingday,clear,0.56,0.5303,0.68,0.1642,91,183,274,2634,4344,6978
2012-06-17,summer,2012,June,10,not holiday,Sunday,not workingday,clear,0.58,0.5455,0.64,0.0,148,288,436,2634,4344,6978
2012-06-17,summer,2012,June,11,not holiday,Sunday,not workingday,clear,0.62,0.6212,0.57,0.1045,196,350,546,2634,4344,6978
2012-06-17,summer,2012,June,12,not holiday,Sunday,not workingday,clear,0.62,0.6212,0.57,0.0,260,355,615,2634,4344,6978
2012-06-17,summer,2012,June,13,not holiday,Sunday,not workingday,clear,0.64,0.6212,0.53,0.1642,267,347,614,2634,4344,6978
2012-06-17,summer,2012,June,14,not holiday,Sunday,not workingday,clear,0.64,0.6212,0.53,0.0,255,327,582,2634,4344,6978
2012-06-17,summer,2012,June,15,not holiday,Sunday,not workingday,clear,0.66,0.6212,0.5,0.2239,203,260,463,2634,4344,6978
2012-06-17,summer,2012,June,16,not holiday,Sunday,not workingday,clear,0.66,0.6212,0.54,0.2985,240,340,580,2634,4344,6978
2012-06-17,summer,2012,June,17,not holiday,Sunday,not workingday,clear,0.64,0.6212,0.57,0.2239,232,361,593,2634,4344,6978
2012-06-17,summer,2012,June,18,not holiday,Sunday,not workingday,clear,0.64,0.6212,0.53,0.194,203,310,513,2634,4344,6978
2012-06-17,summer,2012,June,19,not holiday,Sunday,not workingday,clear,0.64,0.6212,0.53,0.1642,146,244,390,2634,4344,6978
2012-06-17,summer,2012,June,20,not holiday,Sunday,not workingday,clear,0.62,0.6212,0.57,0.194,101,201,302,2634,4344,6978
2012-06-17,summer,2012,June,21,not holiday,Sunday,not workingday,clear,0.62,0.6212,0.57,0.194,76,170,246,2634,4344,6978
2012-06-17,summer,2012,June,22,not holiday,Sunday,not workingday,clear,0.6,0.6061,0.6,0.194,55,98,153,2634,4344,6978
2012-06-17,summer,2012,June,23,not holiday,Sunday,not workingday,clear,0.58,0.5455,0.64,0.194,29,79,108,2634,4344,6978
2012-06-18,summer,2012,June,0,not holiday,Monday,workingday,clear,0.56,0.5303,0.73,0.2537,12,28,40,653,4446,5099
2012-06-18,summer,2012,June,1,not holiday,Monday,workingday,clear,0.54,0.5152,0.77,0.2239,9,5,14,653,4446,5099
2012-06-18,summer,2012,June,2,not holiday,Monday,workingday,clear,0.54,0.5152,0.77,0.2239,3,6,9,653,4446,5099
2012-06-18,summer,2012,June,3,not holiday,Monday,workingday,mist,0.52,0.5,0.83,0.2239,1,3,4,653,4446,5099
2012-06-18,summer,2012,June,4,not holiday,Monday,workingday,mist,0.54,0.5152,0.77,0.194,0,9,9,653,4446,5099
2012-06-18,summer,2012,June,5,not holiday,Monday,workingday,light rain,0.52,0.5,0.83,0.1343,1,22,23,653,4446,5099
2012-06-18,summer,2012,June,6,not holiday,Monday,workingday,light rain,0.52,0.5,0.88,0.1343,0,37,37,653,4446,5099
2012-06-18,summer,2012,June,7,not holiday,Monday,workingday,light rain,0.52,0.5,0.94,0.2239,10,135,145,653,4446,5099
2012-06-18,summer,2012,June,8,not holiday,Monday,workingday,mist,0.54,0.5152,0.83,0.194,27,447,474,653,4446,5099
2012-06-18,summer,2012,June,9,not holiday,Monday,workingday,mist,0.54,0.5152,0.83,0.2239,28,222,250,653,4446,5099
2012-06-18,summer,2012,June,10,not holiday,Monday,workingday,light rain,0.54,0.5152,0.88,0.1045,13,78,91,653,4446,5099
2012-06-18,summer,2012,June,11,not holiday,Monday,workingday,mist,0.54,0.5152,0.88,0.1642,25,96,121,653,4446,5099
2012-06-18,summer,2012,June,12,not holiday,Monday,workingday,light rain,0.56,0.5303,0.78,0.1343,29,139,168,653,4446,5099
2012-06-18,summer,2012,June,13,not holiday,Monday,workingday,mist,0.58,0.5455,0.73,0.1343,51,174,225,653,4446,5099
2012-06-18,summer,2012,June,14,not holiday,Monday,workingday,mist,0.58,0.5455,0.68,0.194,59,160,219,653,4446,5099
2012-06-18,summer,2012,June,15,not holiday,Monday,workingday,mist,0.6,0.5909,0.69,0.194,61,176,237,653,4446,5099
2012-06-18,summer,2012,June,16,not holiday,Monday,workingday,mist,0.6,0.5909,0.73,0.194,53,279,332,653,4446,5099
2012-06-18,summer,2012,June,17,not holiday,Monday,workingday,mist,0.6,0.5909,0.73,0.194,54,669,723,653,4446,5099
2012-06-18,summer,2012,June,18,not holiday,Monday,workingday,mist,0.62,0.6061,0.69,0.1642,47,595,642,653,4446,5099
2012-06-18,summer,2012,June,19,not holiday,Monday,workingday,mist,0.62,0.5909,0.73,0.0896,52,411,463,653,4446,5099
2012-06-18,summer,2012,June,20,not holiday,Monday,workingday,mist,0.62,0.5909,0.73,0.1343,45,317,362,653,4446,5099
2012-06-18,summer,2012,June,21,not holiday,Monday,workingday,mist,0.62,0.5909,0.73,0.1045,35,238,273,653,4446,5099
2012-06-18,summer,2012,June,22,not holiday,Monday,workingday,mist,0.62,0.5909,0.73,0.1642,21,143,164,653,4446,5099
2012-06-18,summer,2012,June,23,not holiday,Monday,workingday,light rain,0.6,0.5758,0.78,0.194,17,57,74,653,4446,5099
2012-06-19,summer,2012,June,0,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.1642,5,30,35,968,5857,6825
2012-06-19,summer,2012,June,1,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.1642,1,13,14,968,5857,6825
2012-06-19,summer,2012,June,2,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.1343,1,14,15,968,5857,6825
2012-06-19,summer,2012,June,3,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.1045,1,7,8,968,5857,6825
2012-06-19,summer,2012,June,4,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.1343,1,9,10,968,5857,6825
2012-06-19,summer,2012,June,5,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.194,3,34,37,968,5857,6825
2012-06-19,summer,2012,June,6,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.1045,9,152,161,968,5857,6825
2012-06-19,summer,2012,June,7,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.1343,18,462,480,968,5857,6825
2012-06-19,summer,2012,June,8,not holiday,Tuesday,workingday,mist,0.6,0.5758,0.78,0.1642,40,633,673,968,5857,6825
2012-06-19,summer,2012,June,9,not holiday,Tuesday,workingday,clear,0.64,0.6061,0.73,0.0896,40,288,328,968,5857,6825
2012-06-19,summer,2012,June,10,not holiday,Tuesday,workingday,clear,0.64,0.6061,0.73,0.0896,44,136,180,968,5857,6825
2012-06-19,summer,2012,June,11,not holiday,Tuesday,workingday,clear,0.66,0.6212,0.69,0.1343,56,174,230,968,5857,6825
2012-06-19,summer,2012,June,12,not holiday,Tuesday,workingday,clear,0.7,0.6515,0.65,0.0896,70,222,292,968,5857,6825
2012-06-19,summer,2012,June,13,not holiday,Tuesday,workingday,clear,0.74,0.6818,0.58,0.1343,69,203,272,968,5857,6825
2012-06-19,summer,2012,June,14,not holiday,Tuesday,workingday,clear,0.76,0.7121,0.58,0.1045,61,166,227,968,5857,6825
2012-06-19,summer,2012,June,15,not holiday,Tuesday,workingday,clear,0.78,0.7424,0.59,0.1642,72,187,259,968,5857,6825
2012-06-19,summer,2012,June,16,not holiday,Tuesday,workingday,clear,0.8,0.7576,0.55,0.2239,48,286,334,968,5857,6825
2012-06-19,summer,2012,June,17,not holiday,Tuesday,workingday,clear,0.8,0.7576,0.55,0.194,86,725,811,968,5857,6825
2012-06-19,summer,2012,June,18,not holiday,Tuesday,workingday,clear,0.8,0.7576,0.55,0.1642,91,704,795,968,5857,6825
2012-06-19,summer,2012,June,19,not holiday,Tuesday,workingday,clear,0.8,0.7727,0.59,0.2239,82,432,514,968,5857,6825
2012-06-19,summer,2012,June,20,not holiday,Tuesday,workingday,clear,0.8,0.7576,0.55,0.2537,59,399,458,968,5857,6825
2012-06-19,summer,2012,June,21,not holiday,Tuesday,workingday,clear,0.76,0.7121,0.62,0.1642,37,239,276,968,5857,6825
2012-06-19,summer,2012,June,22,not holiday,Tuesday,workingday,clear,0.72,0.697,0.79,0.0896,51,240,291,968,5857,6825
2012-06-19,summer,2012,June,23,not holiday,Tuesday,workingday,clear,0.72,0.697,0.79,0.1343,23,102,125,968,5857,6825
2012-06-20,summer,2012,June,0,not holiday,Wednesday,workingday,clear,0.7,0.6667,0.79,0.194,5,48,53,872,5339,6211
2012-06-20,summer,2012,June,1,not holiday,Wednesday,workingday,clear,0.68,0.6364,0.79,0.194,7,20,27,872,5339,6211
2012-06-20,summer,2012,June,2,not holiday,Wednesday,workingday,clear,0.66,0.6061,0.83,0.1642,1,5,6,872,5339,6211
2012-06-20,summer,2012,June,3,not holiday,Wednesday,workingday,clear,0.66,0.6061,0.83,0.1343,2,6,8,872,5339,6211
2012-06-20,summer,2012,June,4,not holiday,Wednesday,workingday,clear,0.66,0.6061,0.83,0.0896,1,6,7,872,5339,6211
2012-06-20,summer,2012,June,5,not holiday,Wednesday,workingday,clear,0.66,0.6061,0.83,0.0896,2,37,39,872,5339,6211
2012-06-20,summer,2012,June,6,not holiday,Wednesday,workingday,mist,0.64,0.5758,0.89,0.0896,9,156,165,872,5339,6211
2012-06-20,summer,2012,June,7,not holiday,Wednesday,workingday,mist,0.66,0.5909,0.89,0.0,20,444,464,872,5339,6211
2012-06-20,summer,2012,June,8,not holiday,Wednesday,workingday,mist,0.7,0.6667,0.79,0.1045,43,600,643,872,5339,6211
2012-06-20,summer,2012,June,9,not holiday,Wednesday,workingday,mist,0.72,0.697,0.74,0.0,40,276,316,872,5339,6211
2012-06-20,summer,2012,June,10,not holiday,Wednesday,workingday,clear,0.82,0.7727,0.52,0.1343,41,126,167,872,5339,6211
2012-06-20,summer,2012,June,11,not holiday,Wednesday,workingday,clear,0.84,0.7879,0.49,0.194,54,134,188,872,5339,6211
2012-06-20,summer,2012,June,12,not holiday,Wednesday,workingday,clear,0.86,0.803,0.47,0.1642,30,150,180,872,5339,6211
2012-06-20,summer,2012,June,13,not holiday,Wednesday,workingday,clear,0.86,0.7879,0.44,0.1045,48,163,211,872,5339,6211
2012-06-20,summer,2012,June,14,not holiday,Wednesday,workingday,clear,0.88,0.803,0.39,0.194,56,134,190,872,5339,6211
2012-06-20,summer,2012,June,15,not holiday,Wednesday,workingday,clear,0.9,0.8182,0.35,0.0,36,143,179,872,5339,6211
2012-06-20,summer,2012,June,16,not holiday,Wednesday,workingday,clear,0.9,0.8182,0.35,0.1045,51,284,335,872,5339,6211
2012-06-20,summer,2012,June,17,not holiday,Wednesday,workingday,clear,0.9,0.8182,0.37,0.0,80,611,691,872,5339,6211
2012-06-20,summer,2012,June,18,not holiday,Wednesday,workingday,clear,0.9,0.8182,0.37,0.0,81,591,672,872,5339,6211
2012-06-20,summer,2012,June,19,not holiday,Wednesday,workingday,clear,0.88,0.7879,0.37,0.2537,90,449,539,872,5339,6211
2012-06-20,summer,2012,June,20,not holiday,Wednesday,workingday,clear,0.86,0.7727,0.39,0.2239,81,326,407,872,5339,6211
2012-06-20,summer,2012,June,21,not holiday,Wednesday,workingday,clear,0.84,0.7576,0.44,0.0896,42,302,344,872,5339,6211
2012-06-20,summer,2012,June,22,not holiday,Wednesday,workingday,clear,0.82,0.7576,0.46,0.1045,31,226,257,872,5339,6211
2012-06-20,summer,2012,June,23,not holiday,Wednesday,workingday,clear,0.78,0.7424,0.59,0.1045,21,102,123,872,5339,6211
2012-06-21,fall,2012,June,0,not holiday,Thursday,workingday,clear,0.74,0.697,0.7,0.0896,16,53,69,778,5127,5905
2012-06-21,fall,2012,June,1,not holiday,Thursday,workingday,clear,0.72,0.697,0.79,0.1343,2,16,18,778,5127,5905
2012-06-21,fall,2012,June,2,not holiday,Thursday,workingday,clear,0.72,0.697,0.79,0.1045,11,7,18,778,5127,5905
2012-06-21,fall,2012,June,3,not holiday,Thursday,workingday,clear,0.72,0.697,0.74,0.0,3,8,11,778,5127,5905
2012-06-21,fall,2012,June,4,not holiday,Thursday,workingday,clear,0.7,0.6667,0.84,0.0896,1,11,12,778,5127,5905
2012-06-21,fall,2012,June,5,not holiday,Thursday,workingday,clear,0.7,0.6667,0.84,0.1045,3,37,40,778,5127,5905
2012-06-21,fall,2012,June,6,not holiday,Thursday,workingday,mist,0.7,0.6667,0.84,0.0896,3,147,150,778,5127,5905
2012-06-21,fall,2012,June,7,not holiday,Thursday,workingday,mist,0.7,0.6667,0.84,0.0896,26,437,463,778,5127,5905
2012-06-21,fall,2012,June,8,not holiday,Thursday,workingday,clear,0.74,0.697,0.7,0.0,27,563,590,778,5127,5905
2012-06-21,fall,2012,June,9,not holiday,Thursday,workingday,clear,0.8,0.7576,0.55,0.194,32,224,256,778,5127,5905
2012-06-21,fall,2012,June,10,not holiday,Thursday,workingday,clear,0.84,0.7879,0.49,0.1045,36,114,150,778,5127,5905
2012-06-21,fall,2012,June,11,not holiday,Thursday,workingday,clear,0.86,0.7879,0.41,0.1343,40,121,161,778,5127,5905
2012-06-21,fall,2012,June,12,not holiday,Thursday,workingday,clear,0.9,0.8182,0.35,0.194,33,182,215,778,5127,5905
2012-06-21,fall,2012,June,13,not holiday,Thursday,workingday,clear,0.9,0.8182,0.35,0.0,31,141,172,778,5127,5905
2012-06-21,fall,2012,June,14,not holiday,Thursday,workingday,clear,0.88,0.7879,0.37,0.1642,27,149,176,778,5127,5905
2012-06-21,fall,2012,June,15,not holiday,Thursday,workingday,clear,0.92,0.8333,0.33,0.1642,40,154,194,778,5127,5905
2012-06-21,fall,2012,June,16,not holiday,Thursday,workingday,clear,0.9,0.8182,0.35,0.1343,37,283,320,778,5127,5905
2012-06-21,fall,2012,June,17,not holiday,Thursday,workingday,clear,0.88,0.7879,0.37,0.0,80,535,615,778,5127,5905
2012-06-21,fall,2012,June,18,not holiday,Thursday,workingday,clear,0.86,0.7879,0.41,0.194,78,562,640,778,5127,5905
2012-06-21,fall,2012,June,19,not holiday,Thursday,workingday,clear,0.88,0.803,0.39,0.2239,84,415,499,778,5127,5905
2012-06-21,fall,2012,June,20,not holiday,Thursday,workingday,clear,0.86,0.7879,0.44,0.194,79,357,436,778,5127,5905
2012-06-21,fall,2012,June,21,not holiday,Thursday,workingday,clear,0.82,0.7727,0.52,0.194,55,256,311,778,5127,5905
2012-06-21,fall,2012,June,22,not holiday,Thursday,workingday,clear,0.8,0.7879,0.63,0.1642,22,221,243,778,5127,5905
2012-06-21,fall,2012,June,23,not holiday,Thursday,workingday,clear,0.8,0.7727,0.59,0.0896,12,134,146,778,5127,5905
2012-06-22,fall,2012,June,0,not holiday,Friday,workingday,mist,0.76,0.7273,0.7,0.1045,16,77,93,964,4859,5823
2012-06-22,fall,2012,June,1,not holiday,Friday,workingday,clear,0.76,0.7424,0.75,0.1642,3,28,31,964,4859,5823
2012-06-22,fall,2012,June,2,not holiday,Friday,workingday,clear,0.74,0.7121,0.79,0.0,0,12,12,964,4859,5823
2012-06-22,fall,2012,June,3,not holiday,Friday,workingday,clear,0.74,0.7121,0.79,0.0,1,6,7,964,4859,5823
2012-06-22,fall,2012,June,4,not holiday,Friday,workingday,mist,0.76,0.7273,0.66,0.0,3,7,10,964,4859,5823
2012-06-22,fall,2012,June,5,not holiday,Friday,workingday,mist,0.74,0.697,0.66,0.0896,3,35,38,964,4859,5823
2012-06-22,fall,2012,June,6,not holiday,Friday,workingday,mist,0.74,0.697,0.66,0.0,4,118,122,964,4859,5823
2012-06-22,fall,2012,June,7,not holiday,Friday,workingday,clear,0.74,0.6818,0.58,0.1642,19,340,359,964,4859,5823
2012-06-22,fall,2012,June,8,not holiday,Friday,workingday,clear,0.76,0.697,0.55,0.1343,49,564,613,964,4859,5823
2012-06-22,fall,2012,June,9,not holiday,Friday,workingday,clear,0.76,0.7121,0.58,0.2239,55,278,333,964,4859,5823
2012-06-22,fall,2012,June,10,not holiday,Friday,workingday,clear,0.8,0.7424,0.52,0.3582,52,133,185,964,4859,5823
2012-06-22,fall,2012,June,11,not holiday,Friday,workingday,clear,0.8,0.7424,0.49,0.1642,76,160,236,964,4859,5823
2012-06-22,fall,2012,June,12,not holiday,Friday,workingday,clear,0.84,0.7879,0.49,0.1343,63,191,254,964,4859,5823
2012-06-22,fall,2012,June,13,not holiday,Friday,workingday,clear,0.88,0.803,0.39,0.2239,72,228,300,964,4859,5823
2012-06-22,fall,2012,June,14,not holiday,Friday,workingday,clear,0.88,0.803,0.39,0.2239,65,198,263,964,4859,5823
2012-06-22,fall,2012,June,15,not holiday,Friday,workingday,clear,0.9,0.8182,0.35,0.3582,72,212,284,964,4859,5823
2012-06-22,fall,2012,June,16,not holiday,Friday,workingday,clear,0.9,0.803,0.31,0.2239,67,313,380,964,4859,5823
2012-06-22,fall,2012,June,17,not holiday,Friday,workingday,mist,0.82,0.7273,0.38,0.1642,95,551,646,964,4859,5823
2012-06-22,fall,2012,June,18,not holiday,Friday,workingday,mist,0.8,0.7576,0.55,0.194,62,443,505,964,4859,5823
2012-06-22,fall,2012,June,19,not holiday,Friday,workingday,mist,0.76,0.697,0.55,0.5224,45,317,362,964,4859,5823
2012-06-22,fall,2012,June,20,not holiday,Friday,workingday,mist,0.76,0.697,0.55,0.5224,31,171,202,964,4859,5823
2012-06-22,fall,2012,June,21,not holiday,Friday,workingday,light rain,0.68,0.6364,0.65,0.2836,40,177,217,964,4859,5823
2012-06-22,fall,2012,June,22,not holiday,Friday,workingday,clear,0.68,0.6364,0.69,0.1343,42,155,197,964,4859,5823
2012-06-22,fall,2012,June,23,not holiday,Friday,workingday,mist,0.66,0.6212,0.74,0.0,29,145,174,964,4859,5823
2012-06-23,fall,2012,June,0,not holiday,Saturday,not workingday,clear,0.64,0.5758,0.83,0.0,14,102,116,2657,4801,7458
2012-06-23,fall,2012,June,1,not holiday,Saturday,not workingday,clear,0.66,0.6061,0.78,0.1343,16,107,123,2657,4801,7458
2012-06-23,fall,2012,June,2,not holiday,Saturday,not workingday,mist,0.64,0.5758,0.83,0.194,18,75,93,2657,4801,7458
2012-06-23,fall,2012,June,3,not holiday,Saturday,not workingday,mist,0.64,0.5758,0.83,0.0896,10,32,42,2657,4801,7458
2012-06-23,fall,2012,June,4,not holiday,Saturday,not workingday,mist,0.64,0.5758,0.83,0.1642,6,13,19,2657,4801,7458
2012-06-23,fall,2012,June,5,not holiday,Saturday,not workingday,mist,0.64,0.5758,0.83,0.194,1,11,12,2657,4801,7458
2012-06-23,fall,2012,June,6,not holiday,Saturday,not workingday,clear,0.64,0.5758,0.83,0.0896,10,37,47,2657,4801,7458
2012-06-23,fall,2012,June,7,not holiday,Saturday,not workingday,clear,0.64,0.5758,0.83,0.1642,19,59,78,2657,4801,7458
2012-06-23,fall,2012,June,8,not holiday,Saturday,not workingday,clear,0.68,0.6364,0.69,0.2239,34,133,167,2657,4801,7458
2012-06-23,fall,2012,June,9,not holiday,Saturday,not workingday,clear,0.72,0.6818,0.62,0.194,85,247,332,2657,4801,7458
